dealer_id,region,month,service_revenue,parts_revenue,repair_orders,csi_score,retention_rate,avg_turnaround_days,warranty_claims
D036,Midwest,2023-07-01,240212,39327,1531,82.22493940275156,0.6533428954270014,3.640002687232882,30
D036,Midwest,2023-08-01,89045,50116,735,91.65403621017205,0.5735011677060999,3.8321692253165827,33
D036,Midwest,2023-09-01,152534,61624,1652,88.82724619216138,0.8312448109491505,2.2899928528130684,19
D036,Midwest,2023-10-01,95734,72429,877,87.55626639269788,0.42483074572985946,3.058797987935386,47
D036,Midwest,2023-11-01,220183,93753,1643,85.09008436022224,0.7070931221595057,2.0915244567687683,33
D036,Midwest,2023-12-01,269216,78570,1541,87.36315172921702,0.4374479210009919,1.7654008838686681,41
D036,Midwest,2024-01-01,188491,85087,1821,85.11315426338435,0.7843735656812565,1.6548662964474699,35
D036,Midwest,2024-02-01,104600,67706,1290,77.97218473071857,0.41823052541280925,1.6318598804055435,32
D036,Midwest,2024-03-01,167838,98159,954,90.88772362384793,0.531204188244651,2.554281543814791,43
D036,Midwest,2024-04-01,137939,83026,934,83.93710686005716,0.6888065403185668,2.927267634380362,33
D036,Midwest,2024-05-01,217799,80717,2207,82.48421547862866,0.8966325982148733,3.671392570623652,35
D036,Midwest,2024-06-01,165155,111731,1565,77.94216922408022,0.7153852100863103,2.6391238735996936,28
D036,Midwest,2024-07-01,285753,76330,1833,80.24932123558247,0.4859562788635522,2.8683117108487153,35
D036,Midwest,2024-08-01,167453,57829,1536,84.00657443525519,0.5586944250139426,2.0507977465549185,49
D036,Midwest,2024-09-01,140282,77801,1773,86.8061079820044,0.7717175869780972,2.832067593503486,46
D036,Midwest,2024-10-01,91221,41211,1781,86.11936905133297,0.40527556122509495,2.4852253819362575,35
D036,Midwest,2024-11-01,263383,43515,515,82.68823738103339,0.6686702484215906,1.9798885974893143,22
D036,Midwest,2024-12-01,101672,35812,865,87.05724163794295,0.5548458555525946,2.0044873706311424,16
D037,Northeast,2023-01-01,205851,59087,1878,80.42859344601679,0.7782255439944559,2.6853948646976993,20
D037,Northeast,2023-02-01,272537,116436,2186,82.12027594288136,0.5630851270641268,2.6713924864778367,36
D037,Northeast,2023-03-01,253542,81660,1162,84.31532505695297,0.8929018297251525,3.5965222188349055,40
D037,Northeast,2023-04-01,136116,43161,1932,86.9574418656525,0.40438860597396475,2.4553322720649695,42
D037,Northeast,2023-05-01,237403,40763,2360,83.96937746373679,0.8147829157141844,1.8342391359985906,43
D037,Northeast,2023-06-01,163788,114585,1888,88.80160937674928,0.7383086167762533,2.408509829998567,47
D037,Northeast,2023-07-01,179508,112464,570,90.0884320636818,0.8647017419245769,2.0120060226405236,24
D037,Northeast,2023-08-01,168741,48830,2296,88.85125223985533,0.5995630502224831,2.1056428939619183,19
D037,Northeast,2023-09-01,282123,56627,1362,91.7553644620657,0.8883088186575046,2.443004456144097,45
D037,Northeast,2023-10-01,198884,72292,1157,89.43095594292397,0.7704346341926089,2.856433317414889,43
D037,Northeast,2023-11-01,198888,64765,1271,79.43684719380931,0.5212721382914853,2.229233626803965,25
D037,Northeast,2023-12-01,283339,70563,1592,84.83654841499398,0.544621951409834,2.4233853252235806,41
D037,Northeast,2024-01-01,137104,114335,750,85.59799339108724,0.8421717139856437,1.879357282382631,47
D037,Northeast,2024-02-01,105494,104160,558,81.82288446582122,0.6053657717455061,2.7615932199435873,11
D037,Northeast,2024-03-01,157360,67335,2267,83.59098809656638,0.5841250536975666,3.9475796019791685,43
D037,Northeast,2024-04-01,182326,107527,1188,85.4924917401234,0.7586309379328782,2.955175327810559,22
D037,Northeast,2024-05-01,283662,119626,1975,84.24679639859238,0.6377318030845602,3.3923191483536037,31
D037,Northeast,2024-06-01,271480,88097,1002,86.61207991355563,0.6134291643975448,1.7778771994582796,30
D037,Northeast,2024-07-01,294839,69619,2386,83.43129361322855,0.479224018594953,1.6555127288142275,32
D037,Northeast,2024-08-01,267035,77631,664,87.10076646993143,0.6008484463798882,2.756875479024031,46
D037,Northeast,2024-09-01,117196,95938,913,79.2396916986753,0.656594945854915,3.2884525429466382,28
D037,Northeast,2024-10-01,113132,119387,1530,87.04363467487288,0.40477167653361334,1.6882535839961743,43
D037,Northeast,2024-11-01,290625,69236,554,84.95355719216091,0.48958195914507546,3.7278502294837734,19
D037,Northeast,2024-12-01,290441,96917,1967,86.53490536343119,0.7528076523921465,2.803877459777418,10
D038,Northeast,2023-01-01,293872,98685,584,84.4313071340768,0.42352918973000947,1.5486201259202028,40
D038,Northeast,2023-02-01,254899,33516,1819,85.35932082229166,0.6141759002844231,1.5677666308405827,45
D038,Northeast,2023-03-01,275889,95184,2176,86.97899424354874,0.6164199605285862,2.838856182744496,19
D038,Northeast,2023-04-01,135390,46645,2348,86.31775405977392,0.8469667553349953,2.3395409116038364,30
D038,Northeast,2023-05-01,198910,99711,2347,89.86387198312508,0.5313604717806515,2.6806212473628963,15
D038,Northeast,2023-06-01,151260,58690,1907,85.58929326123774,0.7545007556631897,2.969067466537772,30
D038,Northeast,2023-07-01,260775,74354,1676,87.4703195948776,0.529396204182262,2.2911428271860403,43
D038,Northeast,2023-08-01,104502,52486,1721,70.72686668547804,0.5674391450684926,2.9271348406969038,32
D038,Northeast,2023-09-01,162768,40748,1845,85.89327740506457,0.685090815877347,3.025490022464586,29
D038,Northeast,2023-10-01,236688,41182,757,87.17542198983136,0.6249718371344298,3.2322722775619193,26
D038,Northeast,2023-11-01,111556,117505,1896,84.61805181866583,0.4518781717679282,2.2385550907844123,28
D038,Northeast,2023-12-01,138123,38720,1297,84.26240217690972,0.786076013807919,1.9261562789541051,26
D038,Northeast,2024-01-01,232192,49790,1811,92.17543699611117,0.6420865160817038,3.485036125664907,31
D038,Northeast,2024-02-01,140186,80251,2183,83.26348855521078,0.5191448352765458,2.0609574494994884,10
D038,Northeast,2024-03-01,229001,96606,878,70.47767801711457,0.8834842573091577,2.9279979599072843,27
D038,Northeast,2024-04-01,292986,96214,2468,87.95707754643193,0.6846032315647139,3.6699490668272574,40
D038,Northeast,2024-05-01,167201,46198,1431,84.54146987927437,0.5972396954194288,3.6676504559473684,17
D038,Northeast,2024-06-01,290098,65362,1093,80.5611524423073,0.5238158215357194,2.370129888693301,13
D038,Northeast,2024-07-01,282918,66307,1459,75.56234048495938,0.663047006625771,3.219423015914337,32
D038,Northeast,2024-08-01,183215,43180,1177,82.0179124070334,0.4532058814514223,3.554381042463476,34
D038,Northeast,2024-09-01,159872,88502,2220,85.42561028648907,0.78968258516756,2.8062420222264715,26
D038,Northeast,2024-10-01,183619,106102,817,92.9747672570266,0.40135407491022607,3.624866239862971,48
D038,Northeast,2024-11-01,145185,63477,2021,92.54565506702275,0.5054849453099752,3.6040550188569354,23
D038,Northeast,2024-12-01,231877,37857,1880,88.02803116315657,0.6301645253213826,2.0439698498291112,31
D039,Midwest,2023-01-01,91826,43890,1008,82.16744502384265,0.7101174244805603,2.862002713190246,13
D039,Midwest,2023-02-01,197897,36743,2052,79.39908280656397,0.535571126690294,3.400820553510344,41
D039,Midwest,2023-03-01,108552,95242,1216,78.46315108884518,0.8882282647177051,3.886665892197672,12
D039,Midwest,2023-04-01,169080,88535,1187,77.01063932752581,0.5584520688603124,2.166986373584577,34
D039,Midwest,2023-05-01,157095,98931,1313,82.9534576295214,0.7436171717303415,2.28208549381055,44
D039,Midwest,2023-06-01,131024,33832,2112,90.02962255898208,0.6045912937292444,2.3234481732551893,35
D039,Midwest,2023-07-01,213653,105118,1630,82.0223253240807,0.6231631799932806,3.317546317535335,29
D039,Midwest,2023-08-01,272102,41814,1536,89.50266538665795,0.512580512107966,3.1557947838489557,21
D039,Midwest,2023-09-01,278156,100601,852,78.45181562945734,0.6846489670673976,1.505191294000203,14
D039,Midwest,2023-10-01,209753,105645,1338,75.17521020666531,0.4870783461976982,2.8672029344685823,43
D039,Midwest,2023-11-01,284354,107511,1042,84.76314648727782,0.5551176418723525,1.9544089944029857,41
D039,Midwest,2023-12-01,123539,98321,2469,77.08911618326937,0.6230852189063483,2.8849487180502016,48
D039,Midwest,2024-01-01,128784,73333,2416,89.63034122913956,0.5509000279305776,3.7493576960221793,29
D039,Midwest,2024-02-01,136920,115326,2287,77.51093271729785,0.41937846777709126,2.748870838011678,42
D039,Midwest,2024-03-01,296853,76705,1762,88.5800867168213,0.4426341708058387,3.6654592721725736,40
D039,Midwest,2024-04-01,203711,106425,2114,82.25540320097349,0.46670816776160357,3.2291085049332953,27
D039,Midwest,2024-05-01,184672,56639,1321,83.22721485651495,0.6620981355316538,3.1673385438930426,25
D039,Midwest,2024-06-01,176058,117876,1898,98.15720202713258,0.6178360330611452,1.8227154878561544,29
D039,Midwest,2024-07-01,153495,61932,2382,89.97854210261353,0.5099309781844885,2.612098398351324,47
D039,Midwest,2024-08-01,246340,116486,1487,77.45112853422894,0.7051880298908461,3.587434464207406,35
D039,Midwest,2024-09-01,258735,95886,1670,80.48650167888734,0.7195539234973531,2.3524049341074713,13
D039,Midwest,2024-10-01,127997,37170,1515,89.73464234178527,0.5395652353871349,3.8266806389059957,42
D039,Midwest,2024-11-01,212965,43753,1726,88.81667075466939,0.8872196553192377,3.939004797891631,36
D039,Midwest,2024-12-01,259363,34042,1634,87.55663322081178,0.7231549668286907,3.118355335932728,44
D040,South,2023-01-01,254750,91720,1566,82.2924549977688,0.5811467450001024,3.565975779001388,19
D040,South,2023-02-01,285380,93745,2453,84.64176557094176,0.6345124698589417,3.82138883223534,19
D040,South,2023-03-01,181489,61819,1175,81.26480339650362,0.8862841178248684,2.400149754826815,19
D040,South,2023-04-01,108036,101356,1504,85.21792799194787,0.7497671288077619,2.2673276824530815,35
D040,South,2023-05-01,226692,60461,770,83.39007816770375,0.6988411677617296,3.6742397121290846,40
D040,South,2023-06-01,146060,39079,707,85.54401854852703,0.6296518441065369,1.6924229575200433,36
D040,South,2023-07-01,214821,41353,2221,79.61978610275676,0.868830730308296,2.379824426829442,42
D040,South,2023-08-01,223988,110703,985,86.07909736609301,0.4509393820697783,3.7778012534798937,30
D040,South,2023-09-01,187967,97847,1581,93.12419522327421,0.6635250782462818,2.9563344436018397,39
D040,South,2023-10-01,105993,60492,1001,91.5147324453348,0.4932950484365838,1.970580499422614,46
D040,South,2023-11-01,261062,92888,2267,85.36130950486995,0.4547454862772311,2.007133096819663,42
D040,South,2023-12-01,259704,51576,1772,79.67332152940372,0.698173248748388,2.1855322228103677,35
D040,South,2024-01-01,97948,68826,1487,92.78688408701788,0.7376154187810188,2.014704970445803,45
D040,South,2024-02-01,275432,79434,1581,87.60189862942559,0.46492850670894054,3.190489365891348,36
D040,South,2024-03-01,187648,111494,1341,74.27979937162665,0.5642853163661472,3.0056407559431433,15
D040,South,2024-04-01,244404,108929,2122,85.8781015411288,0.8045974018283706,3.1820792248010754,29
D040,South,2024-05-01,177382,116551,1891,82.62072331703287,0.8769683762632043,2.0247951143701286,12
D040,South,2024-06-01,84141,53350,1854,84.65348985314444,0.5088644498414667,3.053066326200418,35
D040,South,2024-07-01,270912,89902,1981,85.01940308340204,0.8558925561908857,1.8665363928996057,26
D040,South,2024-08-01,176498,96830,1260,93.11087459434927,0.5753888115051561,3.58173436587355,35
D040,South,2024-09-01,141554,80755,1822,84.20663247260374,0.5294808025124876,3.6968663091923246,42
D040,South,2024-10-01,167908,46559,2114,91.26183548330388,0.5028107438496705,3.0342079693218587,41
D040,South,2024-11-01,98051,91715,997,80.07800187065908,0.6604428913503396,2.6726493609752975,44
D040,South,2024-12-01,183535,70733,1833,87.9231984913456,0.5678412003214208,2.936455493879699,25
D041,Midwest,2023-01-01,148178,97136,1848,79.2822027011725,0.4488050190544958,1.917121445513944,45
D041,Midwest,2023-02-01,222003,103169,933,87.70822843925296,0.4623075315945624,2.414748246544519,11
D041,Midwest,2023-03-01,81044,76691,883,87.11439423376666,0.4702959590866828,2.561958353810466,46
D041,Midwest,2023-04-01,135809,52259,675,71.12889912007593,0.7371467868500123,3.949888618395696,44
D041,Midwest,2023-05-01,165945,41110,2477,88.7122945679631,0.4535145671055191,3.4517482604290715,46
D041,Midwest,2023-06-01,206545,119743,1911,81.81206228962019,0.7153176474915403,2.5753568302420655,21
D041,Midwest,2023-07-01,110562,58036,1860,84.42431698254352,0.8702485992565054,3.882085972926461,18
D041,Midwest,2023-08-01,204336,99603,599,80.44161769599059,0.837842563793053,2.178577160690133,38
D041,Midwest,2023-09-01,185585,98045,1420,89.36412175502818,0.4140607531389619,2.4383033644325343,27
D041,Midwest,2023-10-01,256881,68328,2468,80.16921638314791,0.8115017872234673,2.0875782470297963,23
D041,Midwest,2023-11-01,106498,95522,1125,80.5183367070397,0.4084563999608037,3.773911068450753,29
D041,Midwest,2023-12-01,234169,94824,1497,86.09651168600217,0.438397842143367,2.534265079775076,42
D041,Midwest,2024-01-01,261299,83028,1019,92.2605884959128,0.46787292654995055,3.9435954605100307,18
D041,Midwest,2024-02-01,220319,53840,2161,85.07074632482879,0.6608667094266228,2.0330098284728377,38
D041,Midwest,2024-03-01,242434,116489,1196,82.95157905390985,0.5997161395154272,2.5473230598435475,13
D041,Midwest,2024-04-01,179864,74722,1664,83.79680972814964,0.8530504643402129,1.8443352472195216,32
D041,Midwest,2024-05-01,269832,60337,1968,87.02167738815304,0.7637385389982483,3.4662642838203053,41
D041,Midwest,2024-06-01,248913,103548,2145,80.43852518408623,0.6415673227827497,1.6579577421505662,19
D041,Midwest,2024-07-01,80767,33895,1182,91.49365054320101,0.6500169577848041,1.8195296109009569,12
D041,Midwest,2024-08-01,117260,72498,525,81.42521574951971,0.717464865058872,3.647330873311819,15
D041,Midwest,2024-09-01,97194,56811,1197,80.11331220390639,0.8551083274833222,1.8860393938480324,45
D041,Midwest,2024-10-01,118445,83803,777,89.18150900335861,0.5385721759366799,2.6241924429593,39
D041,Midwest,2024-11-01,89479,105361,1324,89.69837124013951,0.5716888947872862,1.5477479983843145,28
D041,Midwest,2024-12-01,136022,91991,525,91.21456691200065,0.6176463620938171,2.812884735279071,38
D042,South,2023-01-01,169787,116184,2324,93.33691171469309,0.5165094821984174,3.5328550112043136,35
D042,South,2023-02-01,198623,67387,1595,82.9426441293102,0.5183602379269165,3.0700761614238425,14
D042,South,2023-03-01,218928,68169,632,88.00059475398305,0.7346341458754175,2.6202137182076912,27
D042,South,2023-04-01,221041,42404,1297,83.02392499107975,0.8558639241708164,3.2552064172112414,42
D042,South,2023-05-01,165657,56287,2484,83.00539485391677,0.8344795525104481,3.7611320289062347,33
D042,South,2023-06-01,166673,35544,1595,81.47531042884198,0.7093734912288032,1.704199412165885,38
D042,South,2023-07-01,230713,101749,2497,86.8354792086693,0.6665276450473556,3.078860946690401,31
D042,South,2023-08-01,282290,101318,1443,84.33201103336116,0.5879106095039706,1.7478652806940598,22
D042,South,2023-09-01,191316,52760,1917,81.54307692410889,0.4822830292146675,2.5158305774094196,22
D042,South,2023-10-01,285025,43362,1709,88.43782175997069,0.6094618123964594,2.7931804243857763,15
D042,South,2023-11-01,95791,88047,996,82.23500283576294,0.5532211682751216,3.9055322752898616,12
D042,South,2023-12-01,217866,62888,1105,93.46968533548747,0.639812548372229,3.932110396650056,37
D042,South,2024-01-01,163996,86017,2047,83.84349528535151,0.524143739815423,3.970034905163554,44
D042,South,2024-02-01,269845,63123,638,82.11790211832579,0.7423625819405023,2.0302030936934443,44
D042,South,2024-03-01,127599,47397,1154,77.78197868915117,0.4098257413734239,3.698482642017989,41
D042,South,2024-04-01,155839,112674,1269,82.58545080269741,0.5344284564520858,3.9949436388956507,40
D042,South,2024-05-01,81906,70167,2317,86.55748034344222,0.849511991324742,3.0593593152189893,30
D042,South,2024-06-01,174968,59504,1928,80.57168869171885,0.8220929479120409,1.8482558467697858,45
D042,South,2024-07-01,261787,74460,1540,81.95824617660331,0.8025596043773324,3.625331836712592,18
D042,South,2024-08-01,163028,116282,1592,87.96265153658881,0.42493007319958215,1.8747731331178492,33
D042,South,2024-09-01,182302,104400,922,88.61413447492757,0.7329735830402322,3.5566436712010683,14
D042,South,2024-10-01,115507,53806,1840,85.55899579101694,0.436106592667594,3.2110884026732687,11
D042,South,2024-11-01,253688,82127,1549,79.05518290232519,0.724128477038911,1.9309659052629156,22
D042,South,2024-12-01,177170,107707,2083,84.75059922935941,0.47860194177847715,3.905845143703017,21
D043,Midwest,2023-01-01,176516,32017,2313,86.44760104658177,0.8672101084212569,2.016336009930016,49
D043,Midwest,2023-02-01,184647,65031,2469,80.49572546783408,0.7346328979218288,3.53753829169037,21
D043,Midwest,2023-03-01,168780,87196,1050,84.36160963847203,0.6237514448497541,1.754729384928882,32
D043,Midwest,2023-04-01,210431,40929,2112,85.40125494855887,0.8804147085400942,3.757170058580375,24
D043,Midwest,2023-05-01,285603,77934,1848,88.90586928305345,0.8368390172803744,1.8170044978169,16
D043,Midwest,2023-06-01,240259,65929,952,80.16807965365899,0.463555245433512,2.56885463839928,35
D043,Midwest,2023-07-01,211025,117580,2186,86.27290216321781,0.4394649275192062,1.979178297075686,32
D043,Midwest,2023-08-01,204984,57626,685,90.52819255020556,0.667844485228015,2.48547623649977,28
D043,Midwest,2023-09-01,284468,37526,1963,79.52364740578598,0.8233925009348727,3.57985385422013,27
D043,Midwest,2023-10-01,130248,104656,2451,69.11648093401999,0.6459640120195647,2.9319312743427726,36
D043,Midwest,2023-11-01,174533,71954,2155,74.54848550573422,0.45341049648199533,2.0971129010090173,30
D043,Midwest,2023-12-01,95882,96394,1923,84.14870876602048,0.4844296446835177,2.651681979137483,25
D043,Midwest,2024-01-01,113798,119826,1517,82.68687689974175,0.5492465490374816,3.180904644830486,45
D043,Midwest,2024-02-01,234607,105536,1811,83.8398774479168,0.5217335220333801,2.644411531760335,29
D043,Midwest,2024-03-01,179976,58251,936,84.71529770637603,0.7879325326013935,2.3468323894360785,10
D043,Midwest,2024-04-01,179525,40702,736,83.31830823182743,0.8262713224377503,1.9954909660541704,16
D043,Midwest,2024-05-01,299949,119630,1838,84.85598652662789,0.4409692195190731,1.9899504617544048,36
D043,Midwest,2024-06-01,245912,61007,2151,78.35748735492439,0.672412337836716,2.1743561646844176,35
D043,Midwest,2024-07-01,137480,118290,819,77.8666205238983,0.4550368800905286,2.4584696590799964,20
D043,Midwest,2024-08-01,198558,74527,1498,85.67206263951138,0.6548630376440898,2.2501677072636,21
D043,Midwest,2024-09-01,109086,47322,2136,86.42466534842406,0.4974983687605099,2.283693399616126,29
D043,Midwest,2024-10-01,240014,89635,887,83.87839344083683,0.7496923704936836,1.7800292826705142,35
D043,Midwest,2024-11-01,123890,51322,1423,80.93819052856239,0.8379665110931025,3.457900072569757,23
D043,Midwest,2024-12-01,119029,31737,1404,83.56515181743819,0.8730934469956306,2.949428604406199,21
D044,South,2023-01-01,208692,76157,1451,89.35373322294201,0.4680281172158215,3.590197251988202,41
D044,South,2023-02-01,142257,47558,1664,89.7440654823581,0.8443732584069065,1.6541864590523936,17
D044,South,2023-03-01,112376,117458,600,78.31857955707514,0.6299908348390504,2.1983487131913986,26
D044,South,2023-04-01,139946,56849,2041,90.06219218414748,0.6635038122907668,2.9039862692804856,45
D044,South,2023-05-01,181387,30769,1922,78.29963964438032,0.45816586356663064,3.9252922160460804,39
D044,South,2023-06-01,183376,72399,1505,87.16108345379627,0.5800498153910567,1.7245553235640119,36
D044,South,2023-07-01,287703,87572,2411,91.03059217387141,0.8687405861995523,3.22981840816648,33
D044,South,2023-08-01,227776,48705,1055,88.0458761672012,0.44681644666681464,3.887657967815591,49
D044,South,2023-09-01,221691,102390,2442,85.2677031530775,0.5313348676652423,3.4181979437890755,37
D044,South,2023-10-01,287226,37373,965,89.85804781625694,0.7944725619674634,3.204463744471137,17
D044,South,2023-11-01,87642,109971,760,83.5049751895877,0.6600973038619429,2.9143550651772534,35
D044,South,2023-12-01,265784,49462,1138,82.45416115037519,0.603209270501069,3.5234238610923643,48
D044,South,2024-01-01,213595,90926,1985,83.9995971709666,0.6515895835256723,2.7332020683464,14
D044,South,2024-02-01,175042,43163,2258,82.03749053099038,0.5918862289887046,3.930198338686393,28
D044,South,2024-03-01,286063,104599,1334,93.022537900827,0.5077564287738845,2.0526788820349795,28
D044,South,2024-04-01,213177,98104,1827,79.71198899607536,0.6075778380286552,1.9230076291931295,34
D044,South,2024-05-01,159731,95131,1292,78.5471928902689,0.568738522856486,1.5452027305142135,13
D044,South,2024-06-01,128114,119234,2290,84.28370542317904,0.8588003481309501,3.182778370311322,23
D044,South,2024-07-01,117792,75807,1917,94.68777150981168,0.49528802325859694,2.655098357098889,11
D044,South,2024-08-01,127819,58469,2297,71.70761784072894,0.44868836455400213,2.2576644029377544,38
D044,South,2024-09-01,178682,33293,1781,96.02764784132707,0.726364061888612,2.139165558329536,42
D044,South,2024-10-01,267397,51630,1627,90.99668390464126,0.8019299431244113,2.7722131379356143,10
D044,South,2024-11-01,274794,53027,788,79.40004284864192,0.4512481645946064,2.8386623741423853,43
D044,South,2024-12-01,198920,97313,1722,84.13185483381174,0.7589352902759643,3.9815638711321757,34
D045,South,2023-01-01,199547,54502,1441,80.30268379007009,0.7914618071287862,2.606637120651083,44
D045,South,2023-02-01,150192,80477,537,90.59622458782047,0.6828017638740217,2.7597825634515,37
D045,South,2023-03-01,212903,80721,2387,90.43551181007871,0.8443210569182587,2.709624925083058,25
D045,South,2023-04-01,287580,40683,1636,86.57622463285428,0.7617672866655443,2.942966690558272,30
D045,South,2023-05-01,167236,41017,2297,85.96298459365653,0.6728748398897179,2.3985595670770428,17
D045,South,2023-06-01,255625,30968,868,96.96054817636997,0.5577081956293417,3.2064981994532635,19
D045,South,2023-07-01,236568,60936,1534,77.71187756689712,0.6107555912551452,1.735993689759648,49
D045,South,2023-08-01,102912,110771,1776,81.44170211304427,0.5431399310559705,2.118657453082866,22
D045,South,2023-09-01,177459,35534,2393,83.44326056443651,0.43654254551307514,2.184165962303644,20
D045,South,2023-10-01,292407,56336,2093,91.13901716725674,0.7548685424005102,1.5183945740635363,21
D045,South,2023-11-01,267398,51498,1066,83.56197632909598,0.6237501239052141,3.8875572990291714,43
D045,South,2023-12-01,121964,60028,938,92.45468413600865,0.5045290643904331,3.621205524834349,26
D045,South,2024-01-01,217345,101820,914,96.38543249026652,0.5783852451746256,1.9106761236398202,24
D045,South,2024-02-01,294560,41539,2205,78.82744000788801,0.7320061140338012,2.3459196648130396,17
D045,South,2024-03-01,87903,58527,1793,88.65500313392741,0.8839322829756777,3.724590985220777,14
D045,South,2024-04-01,194316,98906,2380,87.69217478608226,0.7227979363749044,3.730147150524235,16
D045,South,2024-05-01,186917,33650,561,80.63102689379406,0.6824763038262367,1.7203556084769804,26
D045,South,2024-06-01,228531,65418,1812,89.81340117443149,0.7467004267145221,3.9766068429304475,36
D045,South,2024-07-01,86895,80311,1930,84.42339700106182,0.6743899296315059,3.4907142073570023,29
D045,South,2024-08-01,135823,68032,1731,89.04943908486936,0.8442996402185763,2.32268444865182,47
D045,South,2024-09-01,237221,45540,1360,89.6999040904641,0.5980272387177334,1.9978922439926676,21
D045,South,2024-10-01,192223,76936,1626,83.05228602708424,0.7809671878715485,2.762788889360016,44
D045,South,2024-11-01,260449,56853,681,86.46740476436983,0.5936230241017375,3.461014164021,35
D045,South,2024-12-01,197491,88453,914,82.46795945849543,0.870639464453399,3.7040883729385268,21
D046,West,2023-01-01,113349,77098,2439,80.03205242202982,0.46306882900807605,2.8238340375561437,31
D046,West,2023-02-01,255295,98371,1190,85.67962283609174,0.49910313261775985,1.8600080597995552,43
D046,West,2023-03-01,95690,31909,1627,76.45131462950535,0.7019602218311137,1.6239837705502154,32
D046,West,2023-04-01,239277,118887,2170,82.21499452578006,0.43123988067891045,3.3030611687472913,47
D046,West,2023-05-01,169299,31067,627,86.56555884286946,0.534023593689319,3.528664847879204,27
D046,West,2023-06-01,254124,49563,718,85.64915958144016,0.4352750318549473,3.835082477826598,45
D046,West,2023-07-01,278334,101327,2429,92.0258502779768,0.6735314954592211,3.1248802454147224,45
D046,West,2023-08-01,260580,71831,2473,83.79328613798495,0.7748071421938867,3.318907588580502,12
D046,West,2023-09-01,123601,105956,998,86.9924867515278,0.45619296614576293,2.1712622931320884,48
D046,West,2023-10-01,253567,51168,2404,84.60107827283662,0.701896378643059,2.247315375245833,10
D046,West,2023-11-01,92336,107475,1288,83.37418633789187,0.4129194861100056,2.054448729833866,26
D046,West,2023-12-01,107228,44429,826,80.31441477380633,0.4400317012644828,2.6861329496113084,20
D046,West,2024-01-01,148936,110907,534,87.94250393130598,0.857569410202448,3.636288589776874,46
D046,West,2024-02-01,190502,67207,1603,88.33436172537895,0.8370545590129153,1.576144520176242,20
D046,West,2024-03-01,87869,86862,2421,85.92562517157009,0.7686096117856525,3.068285342525656,38
D046,West,2024-04-01,105596,105791,1946,77.74689173323596,0.43332991491165307,3.9964020164640717,28
D046,West,2024-05-01,85062,74645,2427,85.95815981033695,0.85081561474318,3.8154824660365665,35
D046,West,2024-06-01,224966,99586,825,90.99266313560594,0.6498416151414521,1.65335968620967,11
D046,West,2024-07-01,249746,47733,2148,75.33181479495161,0.6595108467892778,3.9481582285112906,42
D046,West,2024-08-01,252224,57250,2297,88.4837957150958,0.4722182420775388,2.6051655327951875,42
D046,West,2024-09-01,201280,76412,1368,84.54021608697867,0.7805029914747776,3.2825357296543523,36
D046,West,2024-10-01,143888,109286,2401,85.0801264114758,0.7774662698925252,3.8879379011953312,26
D046,West,2024-11-01,244437,88876,1676,93.36849223110431,0.4949663831151796,3.546867025960479,30
D046,West,2024-12-01,290404,96201,2474,80.4174350317839,0.67488227563301,2.6308825961967903,45
D047,West,2023-01-01,244909,100799,2273,83.99680350587285,0.5852457185297572,2.922303514611791,34
D047,West,2023-02-01,90514,77456,1589,86.83755205270302,0.7697816240556341,1.7165494021367351,27
D047,West,2023-03-01,184085,36256,1614,80.10668583371915,0.5249438032154501,2.39062473650945,23
D047,West,2023-04-01,193815,119922,1250,90.03128886501446,0.7081203246653062,2.707196335289609,44
D047,West,2023-05-01,241327,51182,961,84.39435937027908,0.6753452457353234,3.861159219705095,20
D047,West,2023-06-01,216824,116753,701,89.53743793110736,0.5291963239351851,3.5464830759327697,45
D047,West,2023-07-01,280919,78075,1054,82.0223960483201,0.7364129442790421,2.8260605508181067,33
D047,West,2023-08-01,173848,45438,1357,85.70889185345717,0.5004385900701142,2.2642553395262213,47
D047,West,2023-09-01,134213,43026,1629,83.16420740023068,0.5728284677709297,3.3582361880601916,16
D047,West,2023-10-01,210698,68179,2087,84.08332828249607,0.6746631825930075,3.8244793065762575,33
D047,West,2023-11-01,106751,68174,2346,82.13358688711533,0.7388407705588491,2.066835567245904,40
D047,West,2023-12-01,222658,80231,1330,77.46937261155584,0.6487646580137264,2.157700074810477,37
D047,West,2024-01-01,150793,76501,2338,84.17299678923236,0.4990015151537768,2.5950544908758233,33
D047,West,2024-02-01,187009,117911,583,89.69719509733791,0.6089842540069436,2.127980011511168,47
D047,West,2024-03-01,197341,93620,1918,74.98313125554442,0.804178911249037,2.4701461856523923,32
D047,West,2024-04-01,213268,91527,1847,89.24244663818895,0.5660003510588396,3.3611054195938843,27
D047,West,2024-05-01,204544,64077,1905,90.46053391991214,0.5231741236211509,1.658133522246699,40
D047,West,2024-06-01,268726,76540,1731,82.26047347896532,0.7168916423736438,2.133002908424942,35
D047,West,2024-07-01,240449,79573,2273,86.75883068907163,0.40882258008930294,2.7925157080242715,26
D047,West,2024-08-01,128825,43877,1818,87.61903681543878,0.5486966660309949,3.2043121260308554,12
D047,West,2024-09-01,266355,33258,1409,76.85045270250525,0.5419390907953566,2.7057283099905254,35
D047,West,2024-10-01,264704,30055,1776,81.80954226697476,0.8044292695167827,2.23675342471382,39
